time,open,high,low,close,tick_volume,spread,real_volume
1706019300,2024.86,2025.73,2023.77,2023.99,6704,16,0
1706020200,2023.99,2025.02,2023.85,2024.77,3849,16,0
1706021100,2024.76,2027.04,2024.14,2025.71,6168,16,0
1706022000,2025.81,2027.48,2025.16,2026.05,9500,16,0
1706022900,2026.05,2030.28,2025.95,2028.28,9360,16,0
1706023800,2028.28,2028.36,2025.23,2025.61,9085,16,0
1706024700,2025.61,2026.8,2023.27,2024.81,9368,16,0
1706025600,2024.81,2026.24,2023.04,2023.93,8809,16,0
1706026500,2023.93,2024.27,2022.81,2023.54,7095,16,0
1706027400,2023.55,2025.62,2021.31,2023.56,16602,16,0
1706028300,2023.55,2023.97,2021.72,2023.04,12609,16,0
1706029200,2023.02,2026.62,2022.8,2024.2,13065,16,0
1706030100,2024.2,2025.69,2023.22,2024.66,9565,16,0
1706031000,2024.67,2025.99,2023.34,2024.48,10868,16,0
1706031900,2024.48,2026.84,2024.27,2025.25,10206,16,0
1706032800,2025.25,2027.83,2024.75,2026.08,9300,16,0
1706033700,2026.18,2026.58,2023.64,2023.87,8151,16,0
1706034600,2023.87,2025.71,2023.16,2025.26,7131,16,0
1706035500,2025.26,2026.49,2024.66,2025.75,6704,16,0
1706036400,2025.74,2026.17,2023.96,2024.69,5072,18,0
1706037300,2024.68,2024.7,2023.27,2024.32,5022,18,0
1706038200,2024.31,2024.57,2022.49,2022.94,5033,18,0
1706039100,2022.93,2024.88,2022.56,2024.25,4822,18,0
1706040000,2024.26,2024.55,2023.17,2023.44,4730,18,0
1706040900,2023.43,2024.84,2022.87,2024.57,4679,18,0
1706041800,2024.58,2025.83,2023.8,2025.63,4620,18,0
1706042700,2025.62,2025.81,2024.72,2025.22,3009,18,0
1706043600,2025.23,2027.17,2024.73,2026.96,3159,18,0
1706044500,2026.94,2028.9,2026.47,2028.19,5169,18,0
1706045400,2028.21,2030.78,2028.19,2030.05,6243,18,0
1706046300,2029.95,2030.53,2029.42,2029.85,4119,18,0
1706047200,2029.86,2030.35,2028.66,2029.38,3894,18,0
1706048100,2029.4,2029.7,2028.24,2028.63,3353,18,0
1706049000,2028.64,2028.97,2028.12,2028.61,2726,18,0
1706049900,2028.6,2028.97,2028.04,2028.59,2885,18,0
1706050800,2028.53,2028.72,2027.83,2027.94,688,29,0
1706051700,2027.91,2028.65,2027.68,2028.31,534,29,0
1706052600,2028.29,2029.14,2028.19,2028.68,623,29,0
1706053500,2028.74,2029.2,2028.6,2029.05,283,29,0
1706058000,2029.59,2029.61,2029.19,2029.46,337,20,0
1706058900,2029.46,2029.61,2027.58,2027.79,1060,20,0
1706059800,2027.81,2028.78,2027.18,2028.51,1538,20,0
1706060700,2028.51,2029.52,2027.59,2029.31,962,20,0
1706061600,2029.29,2029.29,2028.28,2028.38,747,20,0
1706062500,2028.38,2028.68,2027.32,2027.78,1224,20,0
1706063400,2027.84,2027.93,2027.07,2027.34,669,20,0
1706064300,2027.35,2028.0,2026.85,2027.36,701,20,0
1706065200,2027.34,2028.33,2026.62,2027.9,1436,20,0
1706066100,2027.9,2029.03,2027.04,2027.93,1287,20,0
1706067000,2027.95,2028.89,2026.71,2026.9,1420,20,0
1706067900,2026.92,2028.12,2026.27,2027.18,1359,20,0
1706068800,2027.18,2027.51,2025.16,2025.33,1270,20,0
1706069700,2025.31,2026.16,2024.87,2025.81,1191,20,0
1706070600,2025.83,2026.13,2025.29,2025.85,775,20,0
1706071500,2025.86,2026.0,2023.89,2024.15,966,20,0
1706072400,2024.17,2025.03,2023.68,2024.92,1359,20,0
1706073300,2024.9,2025.14,2023.68,2024.68,1151,20,0
1706074200,2024.66,2025.04,2023.73,2024.75,1248,20,0
1706075100,2024.65,2025.78,2024.65,2024.81,1379,20,0
1706076000,2024.91,2025.11,2024.18,2024.47,829,20,0
1706076900,2024.26,2025.12,2023.92,2024.16,841,20,0
1706077800,2024.25,2025.73,2024.05,2025.5,834,20,0
1706078700,2025.51,2025.77,2024.22,2024.45,782,20,0
1706079600,2024.45,2024.5,2023.34,2024.23,1724,20,0
1706080500,2024.23,2024.24,2022.69,2023.43,1315,20,0
1706081400,2023.44,2025.05,2023.38,2024.18,1517,20,0
1706082300,2024.17,2025.7,2023.85,2024.43,1747,20,0
1706083200,2024.53,2025.31,2023.59,2024.95,1805,20,0
1706084100,2025.05,2026.31,2024.57,2025.93,1637,20,0
1706085000,2025.95,2027.98,2025.56,2027.77,4257,19,0
1706085900,2027.76,2027.77,2025.81,2025.88,3746,19,0
1706086800,2025.87,2028.21,2025.63,2027.42,4265,19,0
1706087700,2027.45,2028.46,2026.84,2027.52,4137,19,0
1706088600,2027.53,2031.34,2027.32,2031.32,9222,16,0
1706089500,2031.32,2031.68,2028.64,2029.45,8350,16,0
1706090400,2029.44,2031.97,2028.97,2029.42,9497,16,0
1706091300,2029.43,2030.08,2028.06,2029.04,8718,16,0
1706092200,2029.05,2032.33,2029.05,2030.71,8836,16,0
1706093100,2030.72,2031.04,2028.99,2030.83,6350,16,0
1706094000,2030.82,2033.5,2029.83,2032.28,7528,16,0
1706094900,2032.28,2033.16,2031.52,2032.25,6493,16,0
1706095800,2032.25,2034.21,2031.81,2032.34,8995,16,0
1706096700,2032.34,2032.53,2030.72,2030.77,6691,16,0
1706097600,2030.76,2032.38,2030.37,2031.61,5771,16,0
1706098500,2031.62,2031.62,2029.57,2030.1,6353,16,0
1706099400,2030.1,2030.98,2029.21,2030.07,5769,16,0
1706100300,2030.07,2033.13,2029.75,2032.76,4392,16,0
1706101200,2032.66,2033.29,2030.77,2031.88,5167,16,0
1706102100,2031.9,2032.5,2031.34,2031.84,3555,16,0
1706103000,2031.84,2033.04,2031.68,2033.03,4144,16,0
1706103900,2033.03,2034.39,2032.59,2033.46,5894,16,0
1706104800,2033.45,2034.41,2032.22,2032.54,5774,16,0
1706105700,2032.54,2033.69,2031.6,2033.28,6729,16,0
1706106600,2033.28,2034.3,2032.48,2033.48,6471,16,0
1706107500,2033.49,2033.65,2032.22,2032.65,6559,16,0
1706108400,2032.65,2035.72,2032.35,2034.04,11732,16,0
1706109300,2034.04,2036.15,2032.0,2035.79,14822,15,0
1706110200,2035.81,2036.78,2031.31,2032.63,20547,15,0
1706111100,2032.64,2035.18,2032.08,2033.87,13327,16,0
1706112000,2033.87,2034.81,2031.5,2032.69,10927,16,0
1706112900,2032.69,2034.44,2032.29,2032.94,9452,16,0
1706113800,2032.93,2033.31,2026.33,2029.43,17071,16,0
1706114700,2029.4,2029.4,2022.98,2024.54,29658,16,0
1706115600,2024.53,2025.47,2019.15,2023.54,22144,16,0
1706116500,2023.55,2024.54,2019.35,2020.18,16243,16,0
1706117400,2020.18,2020.53,2015.27,2018.37,17421,16,0
1706118300,2018.36,2018.37,2014.75,2015.14,13846,16,0
1706119200,2015.14,2016.31,2011.72,2013.7,14742,16,0
1706120100,2013.7,2015.6,2013.06,2014.17,11063,16,0
1706121000,2014.27,2014.66,2011.86,2012.27,10575,16,0
1706121900,2012.28,2015.5,2011.89,2015.34,9511,16,0
1706122800,2015.56,2017.71,2015.35,2016.68,8629,18,0
1706123700,2016.67,2018.11,2015.68,2017.43,8709,18,0
1706124600,2017.44,2018.41,2016.96,2017.84,7400,18,0
1706125500,2017.85,2019.87,2017.46,2019.24,7459,18,0
1706126400,2019.23,2019.86,2015.55,2015.78,10790,18,0
1706127300,2015.75,2016.9,2013.3,2015.21,10538,18,0
1706128200,2015.2,2016.13,2013.91,2014.21,6131,18,0
1706129100,2014.22,2015.53,2013.62,2015.13,5229,18,0
1706130000,2015.03,2015.35,2013.98,2014.47,3960,18,0
1706130900,2014.48,2014.88,2011.06,2012.54,7158,18,0
1706131800,2012.53,2013.35,2011.1,2012.83,6048,18,0
1706132700,2012.82,2012.97,2011.76,2012.14,4468,18,0
1706133600,2012.15,2013.82,2011.74,2012.67,4553,18,0
1706134500,2012.66,2013.53,2012.3,2012.95,3417,18,0
1706135400,2012.93,2013.62,2012.27,2012.6,2914,18,0
1706136300,2012.59,2013.07,2011.61,2012.2,4523,18,0
1706137200,2012.17,2012.92,2011.91,2012.77,905,29,0
1706138100,2012.75,2013.0,2012.22,2012.3,507,24,0
1706139000,2012.29,2012.63,2011.99,2012.21,696,29,0
1706139900,2012.19,2014.59,2011.95,2014.21,701,29,0
1706144400,2015.98,2017.2,2015.82,2016.49,1172,20,0
1706145300,2016.49,2016.92,2015.65,2016.47,1577,20,0
1706146200,2016.47,2017.69,2015.87,2017.17,1314,20,0
1706147100,2017.17,2017.53,2016.22,2016.31,920,20,0
1706148000,2016.36,2016.77,2015.04,2015.6,1202,20,0
1706148900,2015.58,2016.23,2015.24,2015.87,897,20,0
1706149800,2015.87,2016.65,2015.66,2015.98,955,20,0
1706150700,2016.07,2016.31,2014.71,2015.43,1650,20,0
1706151600,2015.43,2015.84,2014.6,2015.13,1930,20,0
1706152500,2015.16,2015.32,2014.39,2015.02,1527,20,0
1706153400,2015.0,2017.25,2014.81,2016.94,1917,20,0
1706154300,2016.96,2017.31,2015.67,2016.39,1372,20,0
1706155200,2016.37,2016.97,2015.86,2016.49,1140,20,0
1706156100,2016.48,2016.92,2015.97,2016.7,987,20,0
1706157000,2016.68,2017.02,2015.05,2015.21,1100,20,0
1706157900,2015.19,2015.45,2014.47,2015.18,1504,20,0
1706158800,2015.2,2016.66,2014.96,2015.85,1135,20,0
1706159700,2015.82,2016.87,2015.59,2016.04,808,20,0
1706160600,2016.07,2016.64,2015.55,2015.71,695,20,0
1706161500,2015.71,2016.37,2015.57,2015.72,661,20,0
1706162400,2015.62,2016.45,2015.39,2016.03,595,20,0
1706163300,2016.03,2016.36,2015.77,2016.05,464,20,0
1706164200,2016.06,2016.07,2014.69,2015.13,708,20,0
1706165100,2015.13,2015.88,2015.01,2015.67,676,20,0
1706166000,2015.64,2016.38,2015.54,2016.33,765,20,0
1706166900,2016.3,2016.53,2015.74,2016.18,776,20,0
1706167800,2016.16,2016.17,2014.67,2015.2,1529,20,0
1706168700,2015.17,2015.67,2014.88,2015.52,945,20,0
1706169600,2015.56,2016.02,2014.64,2015.03,1339,20,0
1706170500,2015.05,2015.62,2014.36,2015.35,1303,19,0
1706171400,2015.32,2016.63,2015.04,2015.57,2744,19,0
1706172300,2015.58,2016.08,2014.77,2015.78,2260,19,0
1706173200,2015.79,2015.88,2013.44,2015.01,3852,19,0
1706174100,2015.0,2016.95,2014.84,2016.58,4370,16,0
1706175000,2016.59,2018.29,2016.01,2016.49,6728,16,0
1706175900,2016.49,2016.96,2015.62,2015.66,4117,16,0
1706176800,2015.67,2016.01,2014.22,2014.25,6330,16,0
1706177700,2014.26,2014.78,2012.55,2013.4,7815,16,0
1706178600,2013.4,2015.53,2012.79,2014.76,8202,16,0
1706179500,2014.75,2014.88,2013.4,2013.94,5445,16,0
1706180400,2013.93,2014.92,2012.63,2013.47,4846,16,0
1706181300,2013.48,2014.68,2012.91,2014.6,4958,16,0
1706182200,2014.6,2017.07,2014.28,2016.71,6369,16,0
1706183100,2016.71,2017.99,2016.38,2017.95,5447,16,0
1706184000,2017.74,2019.38,2017.58,2019.01,6042,16,0
1706184900,2019.01,2019.31,2017.39,2018.06,4664,16,0
1706185800,2018.06,2018.42,2017.06,2017.76,4547,16,0
1706186700,2017.76,2019.55,2017.67,2019.18,4414,16,0
1706187600,2019.18,2019.62,2017.83,2018.11,4593,16,0
1706188500,2018.14,2019.1,2017.74,2018.58,2822,16,0
1706189400,2018.58,2018.82,2016.43,2017.09,6583,16,0
1706190300,2017.09,2018.0,2016.81,2017.64,3607,16,0
1706191200,2017.64,2017.75,2015.94,2016.05,5544,16,0
1706192100,2016.06,2016.33,2013.98,2014.63,4927,16,0
1706193000,2014.62,2016.23,2013.5,2015.3,5054,16,0
1706193900,2015.29,2015.47,2013.31,2013.71,5405,16,0
1706194800,2013.69,2016.03,2013.29,2015.08,6753,16,0
1706195700,2015.29,2017.72,2014.91,2016.65,10086,16,0
1706196600,2016.7,2023.03,2009.47,2019.09,28294,16,0
1706197500,2019.06,2021.09,2016.5,2019.45,21943,16,0
1706198400,2019.35,2024.73,2018.22,2022.71,20400,16,0
1706199300,2022.72,2023.43,2020.4,2022.02,14453,16,0
1706200200,2022.03,2024.25,2019.33,2023.25,20399,16,0
1706201100,2023.28,2025.44,2021.56,2023.45,15094,16,0
1706202000,2023.46,2024.85,2021.54,2022.44,16993,16,0
1706202900,2022.44,2023.13,2019.33,2019.68,11314,16,0
1706203800,2019.88,2020.73,2016.68,2020.49,10908,16,0
1706204700,2020.39,2021.08,2018.87,2020.15,7878,16,0
1706205600,2020.35,2021.68,2018.98,2019.79,6938,16,0
1706206500,2019.8,2020.01,2015.81,2016.32,6241,16,0
1706207400,2016.31,2016.81,2014.23,2014.44,6753,16,0
1706208300,2014.43,2015.24,2013.67,2014.65,6171,16,0
1706209200,2014.67,2015.28,2012.35,2015.22,6299,18,0
1706210100,2015.21,2016.62,2014.5,2015.46,5484,18,0
1706211000,2015.45,2015.69,2013.08,2013.8,4608,18,0
1706211900,2013.79,2015.3,2013.37,2014.93,4266,18,0
1706212800,2014.94,2016.67,2014.55,2015.41,6590,18,0
1706213700,2015.37,2018.51,2014.66,2017.62,6172,18,0
1706214600,2017.63,2018.02,2015.09,2015.33,4463,18,0
1706215500,2015.34,2015.98,2013.9,2014.29,3601,18,0
1706216400,2014.19,2015.49,2013.32,2014.91,3792,18,0
1706217300,2015.01,2017.97,2014.82,2017.71,3739,18,0
1706218200,2017.72,2018.05,2017.2,2017.41,3469,18,0
1706219100,2017.39,2018.43,2017.21,2017.74,3052,18,0
1706220000,2017.73,2018.59,2017.14,2017.58,2948,18,0
1706220900,2017.59,2017.92,2016.78,2017.55,1958,18,0
1706221800,2017.56,2017.9,2017.18,2017.49,1483,18,0
1706222700,2017.5,2020.35,2017.28,2020.0,3081,18,0
1706223600,2019.98,2020.02,2018.76,2019.27,847,29,0
1706224500,2019.29,2019.99,2019.25,2019.87,480,29,0
1706225400,2019.88,2019.99,2019.09,2019.61,602,29,0
1706226300,2019.58,2020.31,2019.58,2019.92,538,29,0
1706230800,2020.29,2020.29,2019.47,2019.86,278,20,0
1706231700,2019.84,2021.76,2019.68,2020.06,3039,20,0
1706232600,2020.06,2021.31,2019.58,2020.79,1874,20,0
1706233500,2020.79,2021.29,2020.4,2020.62,547,20,0
1706234400,2020.6,2020.9,2020.02,2020.2,621,20,0
1706235300,2020.21,2020.39,2019.42,2019.49,682,20,0
1706236200,2019.51,2021.27,2019.21,2020.84,955,20,0
1706237100,2020.85,2021.89,2020.47,2021.18,982,20,0
1706238000,2021.22,2023.73,2021.11,2022.56,2226,20,0
1706238900,2022.58,2024.26,2022.21,2022.35,1380,20,0
1706239800,2022.37,2023.38,2021.26,2021.46,1883,20,0
1706240700,2021.48,2022.24,2020.96,2021.83,1259,20,0
1706241600,2021.81,2023.07,2021.65,2022.78,1238,20,0
1706242500,2022.8,2023.96,2022.46,2023.65,928,20,0
1706243400,2023.63,2023.82,2022.52,2023.02,1076,20,0
1706244300,2023.02,2023.1,2021.68,2021.87,924,20,0
1706245200,2021.89,2022.88,2021.66,2021.97,894,20,0
1706246100,2021.99,2022.61,2021.39,2022.27,816,20,0
1706247000,2022.25,2022.74,2022.0,2022.05,500,20,0
1706247900,2022.07,2022.19,2021.2,2021.79,640,20,0
1706248800,2021.79,2022.09,2021.02,2021.52,585,20,0
1706249700,2021.55,2022.24,2021.45,2021.95,572,20,0
1706250600,2021.96,2022.42,2021.03,2021.2,663,20,0
1706251500,2021.3,2021.94,2020.96,2020.99,709,20,0
1706252400,2021.09,2021.65,2020.92,2021.57,745,20,0
1706253300,2021.47,2021.81,2021.13,2021.43,502,20,0
1706254200,2021.45,2023.11,2021.42,2022.65,1362,20,0
1706255100,2022.67,2023.55,2022.64,2022.91,1314,20,0
1706256000,2022.91,2023.45,2021.57,2021.81,1681,20,0
1706256900,2021.79,2022.83,2021.71,2022.58,965,19,0
1706257800,2022.55,2022.6,2021.47,2021.64,2139,19,0
1706258700,2021.63,2022.36,2021.45,2021.64,1987,19,0
1706259600,2021.67,2022.47,2020.32,2020.55,2958,19,0
1706260500,2020.54,2021.93,2019.69,2021.66,4396,16,0
1706261400,2021.66,2022.91,2020.33,2020.33,4912,16,0
1706262300,2020.53,2021.75,2020.07,2021.34,4733,16,0
1706263200,2021.34,2021.89,2020.06,2020.99,5002,16,0
1706264100,2020.99,2022.29,2020.84,2021.7,4495,16,0
1706265000,2021.71,2022.22,2020.48,2020.79,4770,16,0
1706265900,2020.89,2021.73,2020.4,2020.63,3507,16,0
1706266800,2020.65,2020.94,2018.17,2018.41,6776,16,0
1706267700,2018.4,2019.92,2018.3,2019.69,4488,16,0
1706268600,2019.89,2021.15,2019.53,2020.67,4536,16,0
1706269500,2020.66,2022.51,2020.3,2020.82,5348,16,0
1706270400,2020.81,2022.1,2020.7,2022.03,4455,16,0
1706271300,2022.05,2023.05,2021.78,2022.6,3993,16,0
1706272200,2022.6,2023.07,2020.87,2022.79,5347,16,0
1706273100,2022.79,2023.9,2022.68,2023.33,4042,16,0
1706274000,2023.35,2024.4,2022.38,2023.01,4361,16,0
1706274900,2022.99,2024.07,2022.66,2023.59,4112,16,0
1706275800,2023.48,2024.73,2022.54,2022.75,4172,16,0
1706276700,2022.77,2023.58,2022.27,2023.26,3022,16,0
1706277600,2023.26,2024.5,2023.2,2023.48,4181,16,0
1706278500,2023.49,2024.0,2021.64,2022.16,3823,16,0
1706279400,2022.18,2022.3,2020.02,2020.93,4087,16,0
1706280300,2020.94,2021.96,2020.58,2021.3,4539,16,0
1706281200,2021.31,2023.22,2021.22,2022.99,5687,16,0
1706282100,2022.99,2024.29,2021.68,2022.2,6549,16,0
1706283000,2022.22,2026.75,2018.6,2022.56,21364,16,0
1706283900,2022.54,2026.31,2021.48,2024.55,14096,16,0
1706284800,2024.55,2026.18,2022.9,2023.16,10302,16,0
1706285700,2023.15,2023.66,2020.2,2021.58,10531,16,0
1706286600,2021.54,2022.72,2019.22,2020.69,15078,16,0
1706287500,2020.66,2020.89,2018.93,2020.25,10613,16,0
1706288400,2020.22,2020.22,2016.0,2018.55,15460,16,0
1706289300,2018.54,2018.68,2016.36,2018.02,9289,16,0
1706290200,2018.01,2019.31,2016.87,2018.7,7559,16,0
1706291100,2018.71,2019.09,2016.17,2017.04,7769,16,0
1706292000,2017.03,2018.71,2015.81,2016.57,7292,16,0
1706292900,2016.58,2019.04,2016.04,2017.92,7150,16,0
1706293800,2017.91,2019.44,2017.47,2018.05,5490,16,0
1706294700,2018.05,2018.63,2017.43,2018.14,5090,16,0
1706295600,2018.13,2018.91,2016.65,2018.67,5684,18,0
1706296500,2018.66,2018.77,2017.11,2017.97,4825,18,0
1706297400,2017.98,2018.15,2016.34,2016.97,4548,18,0
1706298300,2016.95,2017.26,2016.39,2016.61,3992,18,0
1706299200,2016.59,2016.92,2015.96,2016.35,3474,18,0
1706300100,2016.36,2018.3,2015.92,2017.66,4500,18,0
1706301000,2017.67,2018.19,2016.86,2017.65,3096,18,0
1706301900,2017.64,2017.73,2016.71,2017.28,3581,18,0
1706302800,2017.29,2017.61,2016.68,2016.86,2154,18,0
1706303700,2016.87,2017.41,2016.08,2016.3,1822,18,0
1706304600,2016.31,2017.49,2016.01,2017.38,2561,18,0
1706305500,2017.49,2017.97,2016.71,2017.12,2922,18,0
1706306400,2017.13,2017.5,2016.42,2017.36,2593,18,0
1706307300,2017.34,2018.54,2016.93,2018.18,2189,18,0
1706308200,2018.17,2019.1,2017.91,2018.89,2083,18,0
1706309100,2018.99,2019.33,2018.33,2018.53,2002,18,0
1706310000,2018.47,2019.03,2018.35,2018.9,473,17,0
1706310900,2018.88,2019.1,2018.44,2018.54,499,21,0
1706311800,2018.52,2018.74,2017.87,2018.28,620,29,0
1706312700,2018.3,2018.72,2017.99,2018.34,433,30,0
1706490000,2023.75,2026.67,2023.33,2024.3,2642,20,0
1706490900,2024.2,2028.48,2023.52,2027.35,3619,20,0
1706491800,2027.32,2027.42,2023.01,2023.44,2408,20,0
1706492700,2023.42,2023.54,2021.12,2021.79,2180,20,0
1706493600,2021.82,2021.86,2020.38,2020.81,1846,20,0
1706494500,2020.82,2022.11,2019.2,2019.9,1604,20,0
1706495400,2019.89,2020.58,2019.18,2019.75,1700,20,0
1706496300,2019.85,2022.11,2019.58,2021.55,1641,20,0
1706497200,2021.54,2024.98,2021.0,2024.78,2929,20,0
1706498100,2024.78,2025.53,2023.04,2023.14,1981,20,0
1706499000,2023.19,2024.53,2022.92,2023.03,1785,20,0
1706499900,2023.01,2023.64,2022.44,2023.13,1117,20,0
1706500800,2023.16,2023.29,2021.41,2022.9,1358,20,0
1706501700,2022.92,2024.04,2022.29,2023.78,944,20,0
1706502600,2023.76,2023.93,2023.09,2023.8,887,20,0
1706503500,2023.78,2025.55,2023.41,2025.38,1280,20,0
1706504400,2025.39,2026.38,2025.02,2025.74,1554,20,0
1706505300,2025.76,2026.13,2024.12,2024.82,1337,20,0
1706506200,2024.82,2025.49,2024.6,2025.25,620,20,0
1706507100,2025.25,2026.08,2024.78,2025.62,833,20,0
1706508000,2025.65,2026.27,2025.53,2025.82,722,20,0
1706508900,2025.73,2026.89,2025.32,2026.68,804,20,0
1706509800,2026.78,2027.63,2026.21,2027.2,1400,20,0
1706510700,2027.22,2027.49,2025.67,2026.19,1196,20,0
1706511600,2026.21,2026.86,2024.98,2025.7,1539,20,0
1706512500,2025.6,2026.2,2024.66,2024.92,1057,20,0
1706513400,2024.92,2026.23,2024.54,2025.8,1385,20,0
1706514300,2025.8,2026.32,2025.23,2025.43,946,20,0
1706515200,2025.43,2026.79,2024.74,2026.49,1486,20,0
1706516100,2026.51,2027.85,2026.38,2027.41,1961,20,0
1706517000,2027.42,2028.25,2026.64,2027.87,2279,19,0
1706517900,2027.91,2029.05,2027.61,2028.66,3835,19,0
1706518800,2028.65,2031.61,2028.55,2030.96,4914,19,0
1706519700,2030.98,2031.77,2030.49,2031.5,3524,19,0
1706520600,2031.51,2033.94,2031.45,2032.72,4530,16,0
1706521500,2032.75,2033.17,2030.7,2031.23,4762,16,0
1706522400,2031.23,2033.64,2030.84,2032.01,4855,16,0
1706523300,2032.02,2033.18,2031.69,2031.96,2999,16,0
1706524200,2031.96,2032.96,2031.08,2032.59,3109,16,0
1706525100,2032.6,2032.84,2031.08,2031.66,2695,16,0
1706526000,2031.68,2032.01,2029.75,2030.04,3884,16,0
1706526900,2030.14,2030.47,2029.24,2030.25,3739,16,0
1706527800,2030.15,2030.49,2028.82,2029.01,3033,16,0
1706528700,2029.11,2029.75,2027.78,2028.22,2814,16,0
1706529600,2028.22,2028.55,2027.18,2028.55,3590,16,0
1706530500,2028.55,2028.65,2027.57,2027.7,2685,16,0
1706531400,2027.6,2027.86,2025.49,2026.18,3798,16,0
1706532300,2026.18,2027.86,2026.11,2027.55,2821,16,0
1706533200,2027.55,2028.4,2025.55,2026.55,3777,15,0
1706534100,2026.55,2026.58,2025.37,2026.38,3117,16,0
1706535000,2026.58,2027.87,2026.35,2027.47,2635,16,0
1706535900,2027.47,2028.2,2026.69,2028.02,2526,16,0
1706536800,2028.02,2029.53,2028.01,2029.33,3028,16,0
1706537700,2029.33,2030.37,2028.77,2030.09,2851,16,0
1706538600,2030.09,2030.09,2028.86,2029.31,2879,16,0
1706539500,2029.41,2029.98,2028.22,2028.42,3366,16,0
1706540400,2028.42,2029.76,2028.03,2028.61,4004,16,0
1706541300,2028.61,2031.42,2027.61,2031.2,4343,16,0
1706542200,2031.21,2035.92,2031.09,2035.1,6812,16,0
1706543100,2035.1,2037.46,2035.09,2036.95,6713,16,0
1706544000,2036.94,2037.33,2035.25,2035.6,5523,16,0
1706544900,2035.61,2036.01,2032.51,2032.98,5109,16,0
1706545800,2033.08,2033.08,2023.78,2024.54,10802,16,0
1706546700,2024.53,2024.87,2021.49,2024.62,9319,16,0
1706547600,2024.61,2025.35,2022.36,2023.62,7402,16,0
1706548500,2023.62,2024.06,2020.43,2021.66,6315,16,0
1706549400,2021.66,2024.75,2021.48,2024.55,5825,16,0
1706550300,2024.54,2026.32,2024.08,2025.32,5034,16,0
1706551200,2025.32,2026.97,2024.89,2025.54,5117,16,0
1706552100,2025.54,2026.96,2023.92,2026.45,4368,16,0
1706553000,2026.45,2027.53,2025.77,2027.12,4037,16,0
1706553900,2027.11,2028.01,2026.47,2027.06,3486,16,0
1706554800,2027.05,2027.64,2026.44,2027.24,2624,18,0
1706555700,2027.24,2030.29,2026.62,2030.07,4355,18,0
1706556600,2029.87,2031.17,2029.28,2029.38,3864,18,0
1706557500,2029.58,2029.98,2029.0,2029.3,2590,18,0
1706558400,2029.29,2029.72,2026.78,2027.11,3297,18,0
1706559300,2027.12,2027.49,2025.74,2026.04,3453,18,0
1706560200,2026.05,2026.9,2025.75,2026.8,2233,18,0
1706561100,2026.81,2026.97,2024.93,2025.79,2994,18,0
1706562000,2025.8,2028.03,2025.03,2026.88,2856,18,0
1706562900,2026.87,2027.19,2025.64,2026.6,2437,18,0
1706563800,2026.61,2027.23,2025.97,2027.04,2016,18,0
1706564700,2027.03,2027.82,2026.62,2027.01,2307,18,0
1706565600,2027.0,2031.16,2026.94,2030.86,6074,18,0
1706566500,2030.96,2035.25,2030.79,2032.77,6824,18,0
1706567400,2032.78,2033.39,2030.97,2031.7,4372,18,0
1706568300,2031.69,2033.08,2031.41,2032.69,3980,18,0
1706569200,2032.68,2032.68,2030.79,2031.8,1295,18,0
1706570100,2031.8,2032.22,2031.17,2031.26,612,29,0
1706571000,2031.26,2032.02,2030.93,2031.61,604,29,0
1706571900,2031.52,2032.09,2031.32,2031.72,377,29,0
1706576400,2032.77,2033.14,2032.19,2032.8,491,20,0
1706577300,2032.82,2033.32,2029.15,2030.9,1862,20,0
1706578200,2030.92,2031.14,2030.24,2030.9,637,20,0
1706579100,2030.88,2031.74,2030.8,2031.08,568,20,0
1706580000,2031.06,2031.87,2030.81,2031.37,800,20,0
1706580900,2031.34,2033.07,2031.22,2032.61,986,20,0
1706581800,2032.62,2033.74,2032.07,2033.58,1017,20,0
1706582700,2033.58,2034.13,2033.06,2033.56,1034,20,0
1706583600,2033.56,2033.92,2031.45,2032.21,1873,20,0
1706584500,2032.19,2032.29,2030.5,2031.51,1450,20,0
1706585400,2031.51,2031.97,2030.85,2031.31,1187,20,0
1706586300,2031.32,2031.67,2030.75,2031.03,865,20,0
1706587200,2031.03,2031.04,2029.96,2030.43,1086,20,0
1706588100,2030.53,2031.0,2029.67,2030.39,826,20,0
1706589000,2030.41,2031.19,2030.12,2030.42,820,20,0
1706589900,2030.44,2032.5,2030.32,2031.91,1298,20,0
1706590800,2031.93,2032.37,2031.58,2031.87,856,20,0
1706591700,2031.83,2032.23,2031.24,2032.02,758,20,0
1706592600,2032.02,2032.61,2031.85,2032.24,567,20,0
1706593500,2032.24,2032.46,2031.66,2032.04,480,20,0
1706594400,2032.04,2032.82,2031.77,2032.6,478,20,0
1706595300,2032.6,2033.05,2032.08,2032.83,483,20,0
1706596200,2032.85,2033.03,2031.62,2032.08,703,20,0
1706597100,2032.06,2032.14,2031.05,2031.69,818,20,0
1706598000,2031.67,2032.52,2031.39,2032.2,727,20,0
1706598900,2032.17,2033.1,2031.76,2032.77,852,20,0
1706599800,2032.77,2033.36,2032.07,2032.86,1427,20,0
1706600700,2032.85,2033.12,2031.85,2032.11,968,20,0
1706601600,2032.13,2035.18,2031.97,2035.16,1722,20,0
1706602500,2035.16,2035.94,2034.19,2035.55,2823,20,0
1706603400,2035.55,2035.87,2034.26,2034.94,2635,19,0
1706604300,2034.95,2034.95,2033.43,2034.42,3512,19,0
